state,institution,city,specialty,program_code,quota_2026,filled_2026,quota_2025,filled_2025,quota_2024,filled_2024,quota_2023,filled_2023,quota_2022,filled_2022
Florida,Ob-Gyn/Pensacola,,Phys Med & Rehab/Pensacola,1587340A0,6,6,6,6,4,4,4,4,4,4
Florida,Ob-Gyn/Pensacola,,Phys Med & Rehab/Sanford,1587340A1,4,4,,,,,,,,
Florida,Ob-Gyn/Pensacola,,Phys Med & Rehabi/Sanford,1587340R1,4,4,,,,,,,,
Florida,Ob-Gyn/Pensacola,,Psychiatry/Gainesville,1587400C0,8,8,8,8,8,8,8,8,8,8
Florida,Ob-Gyn/Pensacola,Psychiatry/Kissimmee,Psychiatry/Tallahassee,1587400C2,6,4,6,6,6,6,6,6,6,4
Florida,Ob-Gyn/Pensacola,Psychiatry/Kissimmee,Psychiatry/Pensacola,1587400C3,8,2,8,8,,,,,,
Florida,Ob-Gyn/Pensacola,Psychiatry/Kissimmee,General Surgery/Ocala,1587440C0,5,5,5,5,4,4,4,4,4,4
Florida,Ob-Gyn/Pensacola,Psychiatry/Kissimmee,General Surgery/Kissimmee,1587440C1,3,3,3,3,3,3,3,3,3,3
Florida,General Surgery/Pensacola,,Surgery-Preliminary/Ocala,1587440P0,4,1,4,0,4,0,4,0,4,0
Florida,General Surgery/Pensacola,,Transitional/Orlando,1587999P0,14,12,14,14,14,10,14,11,14,14
Florida,General Surgery/Pensacola,,Transitional/Ocala,1587999P1,13,11,13,11,13,13,13,13,13,11
Florida,General Surgery/Pensacola,,TransitionalGainesville,1587999P2,12,12,12,12,12,11,12,11,12,12
Florida,General Surgery/Pensacola,,Transitional/Pensacola,1587999P3,12,10,12,9,,,,,,
Florida,General Surgery/Pensacola,Transitional/Sanford,Transitional/Ft Walton Bch,1587999P5,13,3,,,,,,,,
Florida,U Florida COM-Jacksonville,Jacksonville,Anesthesiology,1101040C0,4,4,4,4,4,4,4,4,4,4
Florida,Anesthesiology/Military,,Emergency Medicine,1101110C0,15,15,15,15,15,15,15,15,15,15
Florida,Anesthesiology/Military,,Emergency Medicine/Military,1101110C1,,,,,,,,,1,1
Florida,Anesthesiology/Military,,Internal Medicine,1101140C0,16,16,16,16,16,16,16,16,14,14
Florida,Anesthesiology/Military,,Medicine-Preliminary,1101140P0,2,2,2,2,2,2,2,2,6,2
Florida,Anesthesiology/Military,,Med-Prelim/Neurology,1101140P1,4,4,3,3,4,4,4,4,4,4
Florida,Anesthesiology/Military,Med-Prelim/Radiology,Neurology,1101180A0,4,4,3,3,4,4,4,4,4,4
Florida,Anesthesiology/Military,Med-Prelim/Radiology,Neurology,1101180R0,,,1,1,,,,,,
Florida,Anesthesiology/Military,Med-Prelim/Radiology,Obstetrics-Gynecology,1101220C0,6,6,6,6,6,6,6,6,6,6
Florida,Anesthesiology/Military,Med-Prelim/Radiology,Orthopaedic Surgery,1101260C0,4,4,4,4,4,4,4,4,4,4
Florida,Pathology,,Pediatrics,1101320C0,15,,14,14,14,11,14,14,14,
Florida,Pathology,,Peds-Prelim/Child Neurology,1101320P0,3,3,2,1,2,2,2,2,2,2
Florida,Pathology,,Psychiatry,1101400C0,4,4,4,4,3,3,3,3,3,3
Florida,Pathology,,Psychiatry/CAP,1101400C1,3,3,3,3,2,2,2,2,2,2
Florida,Pathology,,Interventional Radiology (Integ),1101416A0,1,1,1,1,1,1,1,1,1,1
Florida,Pathology,Radiology-Diagnostic,Radiology-Diagnostic,1101420R0,1,1,,,1,1,1,1,,
Florida,Pathology,Radiology-Diagnostic,General Surgery,1101440C0,5,5,5,5,5,5,5,5,5,5
Florida,Pathology,Radiology-Diagnostic,Surgery-Preliminary,1101440P0,5,5,5,5,6,3,6,0,6,0
Florida,U Florida COM-Shands Hosp,Gainesville,Anesthesiology,1824040A0,1,1,1,1,1,1,1,1,1,1
Florida,U Florida COM-Shands Hosp,Gainesville,Anesthesiology,1824040C0,19,19,20,20,20,20,20,20,20,20
Florida,U Florida COM-Shands Hosp,Gainesville,Anesthesiology,1824040R1,4,4,5,5,3,3,4,4,6,6
Florida,U Florida COM-Shands Hosp,Gainesville,Dermatology,1824080A0,4,4,4,4,4,4,4,4,4,4
Florida,U Florida COM-Shands Hosp,Gainesville,Emergency Medicine,1824110C0,14,14,14,14,14,14,14,14,14,14
Florida,Gainesville,,Family Med/Emerald Coast,1824120C1,,,6,6,6,5,,,,
Florida,Gainesville,,Internal Med/Gainesville,1824140C0,33,33,33,33,33,33,32,32,33,33
Florida,Gainesville,Internal Med/Pensacola,Medicine-Preliminary,1824140P0,14,14,14,14,12,12,14,14,14,14
Florida,Gainesville,Internal Med/Pensacola,Neurological Surgery,1824160C0,2,2,3,3,2,2,2,2,2,2
Florida,Gainesville,Internal Med/Pensacola,Neurology,1824180C0,8,8,8,8,8,8,8,8,8,8
Florida,Gainesville,Internal Med/Pensacola,Child Neurology,1824185C0,2,2,2,2,2,2,2,2,1,0
Florida,Gainesville,Internal Med/Pensacola,Child Neurology,1824185R0,,,,,1,0,1,1,,
Florida,Ob-Gyn/Gainesville,,Ob-Gyn/Pensacola,1824220C1,,,6,6,6,6,5,5,4,4
Florida,Ob-Gyn/Gainesville,,Orthopaedic Surgery,1824260C0,4,4,4,4,4,4,4,4,4,4
Florida,Ob-Gyn/Gainesville,,Otolaryngology,1824280C0,3,3,3,3,3,3,3,3,3,3
Florida,Ob-Gyn/Gainesville,,Pathology,1824300C0,5,5,4,4,4,4,5,5,4,4
Florida,Ob-Gyn/Gainesville,Pediatrics/Gainesville,Peds/Arnold Palmer-Orlando,1824320C1,,,,,,,,,14,14
Florida,Ob-Gyn/Gainesville,Pediatrics/Gainesville,Pediatrics/Pensacola,1824320C3,,,9,9,9,8,9,9,9,9
Florida,Ob-Gyn/Gainesville,Pediatrics/Gainesville,Phys Medicine & Rehab,1824340A0,4,4,4,4,4,4,4,4,4,4
Florida,Ob-Gyn/Gainesville,Pediatrics/Gainesville,Plastic Surgery (Integrated),1824362C0,1,1,1,1,1,1,1,1,1,1
Florida,Ob-Gyn/Gainesville,Pediatrics/Gainesville,Psychiatry,1824400C0,16,16,14,14,12,12,12,12,11,11
Florida,Radiology-Diagnostic,,Radiation Oncology,1824430A0,2,2,2,2,3,3,2,1,2,2
Florida,Radiology-Diagnostic,,General Surgery,1824440C0,7,7,6,6,6,6,6,6,6,6
Florida,Radiology-Diagnostic,,Surgery-Preliminary,1824440P0,8,8,8,4,8,7,8,6,8,3
Florida,Radiology-Diagnostic,,Thoracic Surgery,1824461C0,1,1,1,1,,,1,1,1,1
Florida,Miami,,Internal Medicine,1821140C0,14,14,14,14,14,14,13,13,14,14
Florida,Miami,,Medicine-Preliminary,1821140P0,6,6,6,6,6,6,6,6,6,6
Florida,Miami,,General Surgery,1821440C0,3,3,3,3,3,3,3,3,3,3
Florida,Miami,,Transitional,1821999P0,15,15,15,15,15,12,15,15,15,15
Florida,Miami,,Anesthesiology,1104040A0,2,2,2,2,2,2,2,2,2,2
Florida,Miami,,Anesthesiology,1104040C3,24,24,26,26,26,26,24,24,26,26
Florida,Miami,,Anesthesiology/3-yr MD Path,1104040C4,1,1,,,,,2,2,,
Florida,Miami,Anesthesiology/Military,Anesthesiology,1104040R0,1,1,,,,,,,,
Florida,Miami,Anesthesiology/Military,Anesthesiology/Military,1104040R1,,,,,,,2,0,,
Florida,Miami,Anesthesiology/Military,Dermatology,1104080A0,5,5,5,5,6,6,6,6,5,5
Florida,Miami,Anesthesiology/Military,Dermatology/PhD Research,1104080A1,1,1,1,1,1,0,1,1,,
Florida,Dermatology/DMCH,,Dermatology,1104080R1,,,1,1,,,,,,
Florida,Dermatology/DMCH,,Dermatology,1104080R2,,,,,,,2,2,,
Florida,Dermatology/DMCH,,Dermatology/Research,1104080R3,,,1,1,,,,,,
Florida,Dermatology/DMCH,,Emergency Medicine,1104110C0,18,18,19,19,14,14,14,14,14,14
Florida,Dermatology/DMCH,,Emergency Med/Funded,1104110C1,,,,,,,1,0,1,0
Florida,Dermatology/DMCH,Family Medicine,Internal Medicine,1104140C0,24,24,22,22,23,23,21,21,24,24
Florida,Dermatology/DMCH,Family Medicine,Internal Med/Funded,1104140C1,,,,,1,1,1,0,1,1
Florida,Dermatology/DMCH,Family Medicine,Internal Med/Harrington,1104140C2,12,12,12,12,12,12,12,12,11,11
Florida,Dermatology/DMCH,Family Medicine,Internal Med/Urban Health,1104140C3,2,2,4,4,3,3,4,4,2,2
Florida,Dermatology/DMCH,Family Medicine,Internal Medicine/3-yr MD Path,1104140C4,,,,,,,1,1,,
Florida,Miami,,Med-Prelim/BPEI,1104140P3,8,8,8,8,8,8,7,7,7,7
Florida,Miami,,Neurological Surgery,1104160C0,4,4,4,4,3,3,3,3,3,3
Florida,Miami,Neurology,Neurology,1104180C0,8,8,10,10,9,9,8,8,9,9
Florida,Miami,Neurology,Neurology,1104180R0,1,1,1,1,1,1,,,1,1
Florida,Miami,Neurology,Obstetrics-Gynecology,1104220C0,6,6,8,8,8,8,8,8,8,8
Florida,Miami,Neurology,Ob-Gyn/3-yr MD Path,1104220C1,2,2,,,,,,,,
Florida,Miami,Neurology,Orthopaedic Surgery,1104260C0,6,6,7,7,7,7,7,7,7,7
Florida,Orthopaedic Surgery/3-yr MD Path,,Otolaryngology,1104280C0,4,4,4,4,3,3,3,3,3,3
Florida,Orthopaedic Surgery/3-yr MD Path,,Otolaryngology/Research,1104280C1,1,1,1,1,1,1,1,1,1,1
Florida,Orthopaedic Surgery/3-yr MD Path,,Pathology,1104300C0,6,6,6,6,3,3,3,3,6,6
Florida,Orthopaedic Surgery/3-yr MD Path,,Pathology/3-yr MD Path,1104300C1,,,,,1,1,1,1,,
Florida,Orthopaedic Surgery/3-yr MD Path,Pediatrics,Pediatrics/3-yr MD Path,1104320C1,1,1,1,1,1,1,2,2,,
Florida,Orthopaedic Surgery/3-yr MD Path,Pediatrics,Phys Medicine & Rehab,1104340A0,8,8,8,8,8,8,8,8,8,8
Florida,Orthopaedic Surgery/3-yr MD Path,Pediatrics,Plastic Surgery (Integrated),1104362C0,2,2,2,2,2,2,2,2,2,2
Florida,Orthopaedic Surgery/3-yr MD Path,Pediatrics,Psychiatry,1104400C0,14,14,15,15,13,13,13,13,14,14
Florida,Orthopaedic Surgery/3-yr MD Path,Pediatrics,Psychiatry/3-Yr MD Path,1104400C2,,,,,1,1,1,1,,
Florida,Interventional Radiology (Integ),,Radiology-Diagnostic,1104420A0,9,9,8,8,9,9,9,9,9,9
Florida,Interventional Radiology (Integ),,Rad-Diag/International,1104420A2,1,1,1,1,1,1,,,1,1
Florida,Interventional Radiology (Integ),,Radiology-Diagnostic,1104420R0,,,1,1,1,1,,,,
Florida,Interventional Radiology (Integ),,Radiation Oncology,1104430A0,2,2,4,4,2,2,2,0,2,1
Florida,Interventional Radiology (Integ),,Radiation Oncology/3-yr MD Path,1104430A1,1,1,,,,,,,,
Florida,Interventional Radiology (Integ),Radiation Oncology,Rad Onc/Funded Military,1104430R1,,,1,0,,,,,,
Florida,Interventional Radiology (Integ),Radiation Oncology,General Surgery,1104440C0,7,7,7,7,6,6,7,7,7,7
Florida,Interventional Radiology (Integ),Radiation Oncology,General Surgery/3-Yr MD Path,1104440C1,,,,,1,1,,,,
Florida,Interventional Radiology (Integ),Radiation Oncology,Surgery-Preliminary,1104440P1,15,15,15,15,14,14,15,15,13,13
Florida,Interventional Radiology (Integ),Radiation Oncology,Vascular Surgery,1104451C0,1,1,,,1,1,,,1,1
Florida,Tampa,,Anesthesiology,1109040C0,12,12,12,12,8,8,,,,
Florida,Tampa,Dermatology,Emergency Medicine,1109110C0,13,,10,10,10,10,10,10,10,
Florida,Tampa,Dermatology,Family Medicine/MPM,1109120C0,8,8,8,8,8,8,8,8,8,8
Florida,Tampa,Dermatology,Family Medicine/TGH,1109120C1,8,6,8,8,,,,,,
Florida,Tampa,Dermatology,Internal Medicine,1109140C0,36,36,35,35,34,34,33,33,33,33
Florida,Tampa,Dermatology,Medicine-Preliminary,1109140P0,3,1,4,4,6,6,8,5,6,0
Florida,Med-Prelim/Dermatology,,Med-Prelim/Radiology,1109140P2,2,1,2,2,3,3,1,1,4,4
Florida,Med-Prelim/Dermatology,,Med-Prelim/Radiation Onc,1109140P3,,,2,2,1,1,,,2,2
Florida,Med-Prelim/Dermatology,,Med-Prelim/Ophthalmology,1109140P4,,,,,,,4,4,4,4
Florida,Med-Prelim/Dermatology,,Neurological Surgery,1109160C0,3,3,3,3,2,2,2,2,2,2
Florida,Med-Prelim/Dermatology,,Neurology,1109180C0,12,12,8,8,8,8,8,8,8,8
Florida,Med-Prelim/Dermatology,Neurology/Adult,Obstetrics-Gynecology,1109220C0,7,7,7,7,6,6,6,6,6,6
Florida,Med-Prelim/Dermatology,Neurology/Adult,Orthopaedic Surgery,1109260C0,4,4,4,4,4,4,4,4,4,4
Florida,Med-Prelim/Dermatology,Neurology/Adult,Otolaryngology,1109280C0,3,3,3,3,3,3,3,3,3,3
Florida,Med-Prelim/Dermatology,Neurology/Adult,Pathology,1109300C0,3,3,3,3,3,3,3,3,3,3
Florida,Med-Prelim/Dermatology,Neurology/Adult,Pediatrics,1109320C0,12,12,12,12,12,12,12,12,12,12
Florida,Phys Medicine & Rehab,,Plastic Surgery (Integrated),1109362C0,5,5,4,4,4,4,4,4,4,4
Florida,Tampa,,Psychiatry,1109400C0,10,10,10,10,10,10,10,10,10,10
Florida,Tampa,,Psychiatry/TGBHH,1109400C1,3,3,,,,,,,,
Florida,Tampa,Interventional Radiology (Integ),Radiology-Diagnostic,1109420A0,6,6,6,6,6,6,6,6,6,6
Florida,Tampa,Interventional Radiology (Integ),Radiology-Diagnostic,1109420R0,,,,,,,,,1,1
Florida,Tampa,Interventional Radiology (Integ),Radiation Oncology,1109430A0,2,2,3,3,2,2,3,2,2,2
Florida,Tampa,Interventional Radiology (Integ),General Surgery,1109440C0,7,7,7,7,7,7,7,7,6,6
Florida,Tampa,Interventional Radiology (Integ),Surgery-Preliminary,1109440P0,4,4,4,4,4,3,4,3,4,3
Florida,Vascular Surgery,,Medicine-Pediatrics,1109700C0,5,5,4,4,5,5,6,6,5,5
Florida,Wellington,,Internal Medicine,2218140C0,8,8,8,8,8,8,8,8,8,8
Florida,Miami,,Family Medicine,1538120C0,,,,,,,,,4,4
Georgia,AU-UGA Medical Partnership-GA,Athens,Internal Medicine,1744140C0,12,12,11,11,11,11,11,11,11,8
Georgia,AU-UGA Medical Partnership-GA,Athens,Medicine-Preliminary,1744140P0,1,1,1,1,1,1,1,1,1,1
Georgia,AdventHealth Redmond-GA,Rome,Internal Medicine,1867140C0,13,12,13,13,13,13,13,13,13,13
Georgia,AdventHealth Redmond-GA,Rome,Transitional,1867999P0,13,13,13,13,13,13,13,13,13,10
Georgia,Atlanta,,Family Medicine,1112120C0,,,,,,,6,6,6,6
Georgia,Atlanta,Internal Medicine,Orthopaedic Surgery,1112260C0,,,,,,,4,4,4,
Georgia,Atlanta,Internal Medicine,General Surgery,1112440C0,,,,,,,3,3,3,3
Georgia,Atlanta,Internal Medicine,Surgery-Preliminary,1112440P0,,,,,,,2,2,2,1
Georgia,Atrium Health Navicent Med Ctr-GA,Macon,Family Medicine,1120120C0,6,6,7,7,8,8,6,4,6,6
Georgia,Atrium Health Navicent Med Ctr-GA,Macon,Internal Medicine,1120140C0,7,4,10,9,10,10,7,7,9,9
Georgia,Atrium Health Navicent Med Ctr-GA,Macon,Medicine-Preliminary,1120140P0,3,3,3,0,3,3,3,1,3,1
Georgia,Atrium Health Navicent Med Ctr-GA,Macon,Obstetrics-Gynecology,1120220C0,5,5,4,4,4,4,4,4,4,4
Georgia,Atrium Health Navicent Med Ctr-GA,Macon,Pediatrics,1120320C0,8,8,4,4,5,5,3,3,6,2
Georgia,Atrium Health Navicent Med Ctr-GA,Macon,General Surgery,1120440C0,6,6,6,6,6,6,5,5,5,5
Georgia,CareConnect Health Inc-GA,Cordele,Family Medicine,2417120C0,,,4,0,,,,,,
Georgia,Moultrie,,Family Medicine,2147120C0,4,3,4,2,4,2,4,4,4,4
Georgia,Moultrie,,Psychiatry,2147400C0,3,3,3,3,3,3,3,3,3,3
Georgia,Warner Robins,,Family Medicine,2130120C0,7,2,6,4,6,6,6,6,6,6
Georgia,Atlanta,,Anesthesiology,1113040A0,,,,,,,,,4,4
Georgia,Atlanta,,Anesthesiology,1113040C0,12,12,12,12,12,12,12,12,8,8
Georgia,Atlanta,,Anesthesiology,1113040R0,4,4,,,,,,,,
Georgia,Atlanta,,Dermatology,1113080A0,6,6,7,7,6,6,6,6,7,7
Georgia,Atlanta,,Dermatology/Physician,1113080R0,,,1,1,,,,,,
Georgia,Atlanta,Emergency Medicine,Emergency Med/International,1113110C1,,,1,1,,,,,,
Georgia,Atlanta,Emergency Medicine,Emergency Med/Research,1113110C2,1,1,1,1,,,,,,
Georgia,Atlanta,Emergency Medicine,Family Medicine,1113120C0,10,10,10,10,10,10,10,10,10,10
Georgia,Atlanta,Emergency Medicine,Internal Medicine,1113140C0,46,46,44,44,49,49,44,44,43,43
Georgia,Atlanta,Emergency Medicine,Internal Med/Research,1113140C1,1,1,1,1,1,1,2,2,3,3
Georgia,Medicine-Primary,,Medicine-Preliminary,1113140P1,,,,,6,6,6,6,6,6
Georgia,Medicine-Primary,,Neurological Surgery,1113160C0,4,4,4,4,4,4,4,4,2,2
Georgia,Medicine-Primary,,Neurology,1113180A0,9,9,9,9,10,10,9,9,10,10
Georgia,Medicine-Primary,,Child Neurology,1113185C0,4,4,4,4,4,4,3,3,3,3
Georgia,Medicine-Primary,Child Neurology,Obstetrics-Gynecology,1113220C0,9,9,9,9,9,9,9,9,9,9
Georgia,Medicine-Primary,Child Neurology,Orthopaedic Surgery,1113260C0,7,7,7,7,6,6,6,6,6,6
Georgia,Medicine-Primary,Child Neurology,Otolaryngology,1113280C0,5,5,5,5,5,5,4,4,4,4
Georgia,Medicine-Primary,Child Neurology,Pathology,1113300C0,7,7,8,8,8,8,7,7,9,9
Georgia,Medicine-Primary,Child Neurology,Pathology/Research,1113300C1,1,1,,,,,1,1,,
Georgia,Pediatrics,,Pediatrics/Research,1113320C1,,,1,1,1,1,,,,
Georgia,Pediatrics,,Phys Medicine & Rehab,1113340A0,6,6,6,6,6,6,6,6,6,6
Georgia,Pediatrics,,Plastic Surgery (Integrated),1113362C0,3,3,3,3,2,2,2,2,2,2
Georgia,Pediatrics,,Public Health & Preventive Med/2yr-MPH,1113380R0,2,2,3,3,,,,,,
Georgia,Pediatrics,Available,Psychiatry,1113400C0,12,12,11,11,11,11,10,10,11,11
Georgia,Pediatrics,Available,Psychiatry/Research,1113400C1,1,1,2,2,2,2,2,2,1,1
Georgia,Pediatrics,Available,Interventional Radiology (Integ),1113416A0,5,5,5,5,4,4,4,4,4,4
Georgia,Emory Univ SOM-GA (Continued),Atlanta,Radiology-Diagnostic,1113420A0,14,14,14,14,13,13,11,11,11,11
Georgia,Emory Univ SOM-GA (Continued),Atlanta,Radiology-Diag/Research,1113420A1,2,2,2,2,2,2,2,2,2,2
Georgia,Rad-Diag/Molecular Imaging,,Rad-Diag/Physician,1113420R0,,,,,2,2,,,,
Georgia,Rad-Diag/Molecular Imaging,,Radiation Oncology,1113430A0,3,3,4,4,4,4,3,3,3,3
Georgia,Rad-Diag/Molecular Imaging,,General Surgery,1113440C0,11,11,10,10,10,10,10,10,10,10
Georgia,Rad-Diag/Molecular Imaging,,Surgery-Preliminary,1113440P0,4,4,4,4,4,4,3,3,3,3
Georgia,Rad-Diag/Molecular Imaging,,Vascular Surgery/Clinical,1113451C0,1,1,1,1,1,1,1,1,2,2
Georgia,Rad-Diag/Molecular Imaging,Vascular Surgery/Research,Thoracic Surgery,1113461C0,2,2,1,1,1,1,1,1,1,1
Georgia,Rad-Diag/Molecular Imaging,Vascular Surgery/Research,Medicine-Pediatrics,1113700C0,4,4,4,4,,,,,,
Georgia,Rad-Diag/Molecular Imaging,Vascular Surgery/Research,Medicine-Psychiatry,1113715C0,2,2,2,2,2,2,2,2,2,2
Georgia,Rad-Diag/Molecular Imaging,Vascular Surgery/Research,Pediatrics-Medical Genetics,1113765C0,1,1,,,1,1,,,,
Georgia,Transitional,,Transitional/Anesthesiology,1113999P1,,,,,,,,,4,4
Georgia,Transitional,,Transitional/Neurology,1113999P2,9,9,9,9,10,10,8,8,10,10
Georgia,Transitional,,Transitional/Radiology,1113999P3,8,8,6,6,8,8,9,9,9,9
Georgia,Transitional,,Transitional/Ophthalmology,1113999P4,7,7,6,6,,,,,,
Georgia,Transitional,,Transitional/Rad Oncology,1113999P5,,,,,1,1,2,2,,
Georgia,Rome,,Family Medicine,1992120C0,9,9,8,8,9,3,9,9,8,8
Georgia,Rome,,Family Medicine/3 Yr MD Path,1992120C1,,,1,1,,,,,,
Georgia,Savannah,,Psychiatry,2165400C0,7,7,7,7,7,7,7,7,8,8
Georgia,Dalton,Family Medicine,Internal Medicine,2222140C0,15,15,15,15,15,15,12,12,10,10
Georgia,Medical College of Georgia,Augusta,Anesthesiology,1985040C0,12,12,12,12,11,11,11,11,11,11
Georgia,Anesthesiology,,Dermatology,1985080A0,4,4,3,3,3,3,3,3,3,3
Georgia,Anesthesiology,,Dermatology,1985080R0,1,1,,,,,,,,
Georgia,Anesthesiology,,Emergency Medicine,1985110C0,6,6,4,4,4,4,4,4,6,6
Georgia,Anesthesiology,,Emergency Medicine/3-yr MD Path,1985110C1,,,2,2,2,2,2,2,,
Georgia,Anesthesiology,,Family Medicine,1985120C0,9,3,11,11,12,6,11,10,11,11
Georgia,Anesthesiology,Family Med/Waycross,Family Medicine/3-yr MD Path,1985120C2,1,1,,,,,1,1,,
Georgia,Anesthesiology,Family Med/Waycross,Internal Medicine,1985140C0,18,18,18,18,19,19,19,19,20,20
Georgia,Anesthesiology,Family Med/Waycross,Int Med/Research Clinician,1985140C1,,,1,0,,,1,0,1,0
Georgia,Anesthesiology,Family Med/Waycross,Internal Medicine/3-yr MD Path,1985140C2,2,2,2,2,1,1,1,1,,
Georgia,Anesthesiology,Family Med/Waycross,Medicine-Preliminary,1985140P0,3,3,6,4,6,6,6,6,6,6
Georgia,Med-Prelim/Ophthalmology,,Neurological Surgery,1985160C0,1,1,1,1,1,1,1,1,1,1
Georgia,Med-Prelim/Ophthalmology,,Neurology,1985180C0,8,8,6,6,5,5,6,6,6,6
Georgia,Med-Prelim/Ophthalmology,,Child Neurology,1985185C0,,,,,2,0,,,1,0
Georgia,Augusta,,Obstetrics-Gynecology,1985220C0,5,5,5,5,4,4,5,5,5,5
Georgia,Augusta,,Ob-Gyn/3-yr MD Path,1985220C1,1,1,1,1,1,1,,,,
Georgia,Augusta,Orthopaedic Surgery,Otolaryngology,1985280C0,2,2,3,3,2,2,3,3,3,3
Georgia,Augusta,Orthopaedic Surgery,Pathology,1985300C0,3,3,4,4,4,4,3,3,2,2
Georgia,Augusta,Orthopaedic Surgery,Pediatrics,1985320C0,18,18,17,12,14,11,14,14,15,15
Georgia,Augusta,Orthopaedic Surgery,Pediatrics/3-yr MD Path,1985320C1,1,1,1,1,1,1,1,1,,
Georgia,Augusta,Orthopaedic Surgery,Psychiatry,1985400C0,7,7,6,6,6,6,7,7,7,7
Georgia,Psychiatry/CAP 5 yr,,Interventional Radiology (Integ),1985416A0,1,1,1,1,1,1,1,1,1,1
Georgia,Psychiatry/CAP 5 yr,,Radiology-Diagnostic,1985420A0,5,5,5,5,6,6,5,5,5,5
Georgia,Psychiatry/CAP 5 yr,,Radiology-Diagnostic,1985420R0,3,0,,,,,,,,
Georgia,Psychiatry/CAP 5 yr,,General Surgery,1985440C0,5,5,5,5,5,5,5,5,5,5
Georgia,Psychiatry/CAP 5 yr,General Surgery/3 yr MD Path,Surg-Prelim/Non-designated,1985440P1,1,1,2,2,2,1,2,2,2,1
Georgia,Memorial Health Univ Med Ctr-GA,Savannah,Emergency Med/Augusta,1971110C0,8,8,,,,,,,,
Georgia,Family Medicine,,Family Medicine/Waycross,1971120C1,3,0,2,2,3,3,2,1,,
Georgia,Family Medicine,,Family Medicine/Augusta,1971120C2,4,2,,,,,,,,
Georgia,Family Medicine,,Internal Medicine,1971140C0,16,15,14,14,14,7,11,11,13,11
Georgia,Family Medicine,,Internal Medicine/Rural,1971140C1,,,3,0,3,0,,,,
Georgia,Family Medicine,,Obstetrics-Gynecology,1971220C0,5,5,5,5,4,4,4,4,4,4
Georgia,Family Medicine,Pediatrics,Radiology-Diagnostic,1971420A0,4,2,4,4,5,5,4,4,4,4
Georgia,Family Medicine,Pediatrics,General Surgery,1971440C0,5,5,5,5,5,5,5,5,5,5
Georgia,Family Medicine,,Family Med/Dominican Hospital,2099120C1,8,8,8,8,8,8,,,,
Georgia,Family Medicine,,Internal Medicine,2099140C0,25,25,27,27,25,25,26,26,27,23
Georgia,Family Medicine,,Int Med/Bakersfield Memorial,2099140C1,10,10,10,10,,,,,,
Georgia,Family Medicine,,Medicine-Preliminary,2099140P0,4,4,4,4,4,4,4,3,4,4
Georgia,Family Medicine,,Neurology,2099180C0,3,3,3,3,3,3,3,3,,
Georgia,Family Medicine,Obstetrics-Gynecology,Obstetrics-Gynecology/Rural,2099220C1,2,2,1,1,,,,,,
Georgia,Family Medicine,Obstetrics-Gynecology,Pediatrics,2099320C0,6,6,6,6,6,2,6,5,6,3
Georgia,Family Medicine,Obstetrics-Gynecology,Public Health & Preventive Med/2yr-MPH,2099380R0,4,1,4,0,,,,,,
Georgia,Available,,Psychiatry,2099400C0,5,5,5,5,5,5,5,5,5,5
Georgia,Available,,General Surgery,2099440C0,3,3,3,3,3,3,3,3,3,3
Georgia,Available,,Surgery-Preliminary,2099440P0,6,3,6,6,6,1,6,0,6,3
Georgia,Available,,Transitional/Bakersfield,2099999P0,10,10,,,,,,,,
Georgia,Gainesville,,Emergency Medicine,2166110C0,12,12,12,12,12,12,12,12,12,12
Georgia,Gainesville,,Family Medicine,2166120C0,12,12,12,12,12,12,12,12,12,12
Georgia,Gainesville,,Internal Medicine,2166140C0,20,20,20,20,20,20,21,21,20,20
Georgia,Gainesville,Medicine-Primary,Psychiatry,2166400C0,6,6,6,6,6,6,6,6,6,6
Georgia,Northeast Georgia Med Ctr (Continued),Gainesville,General Surgery,2166440C0,6,6,6,6,6,6,6,6,6,6
Georgia,Northeast Georgia Med Ctr (Continued),Gainesville,Surgery-Preliminary,2166440P0,4,4,4,4,,,,,,
Georgia,Lawrenceville,,Family Medicine,1796120C0,8,8,8,8,8,8,8,2,5,5
Georgia,Lawrenceville,,Internal Medicine,1796140C0,15,15,15,15,15,15,15,15,14,14
Georgia,Lawrenceville,Medicine-Preliminary,Transitional,1796999P0,7,7,7,7,7,7,7,7,10,10
Georgia,Phoebe Putney Mem Hosp-GA,Albany,Family Medicine,1020120C0,12,8,8,2,8,8,8,3,8,5
Georgia,Piedmont Athens Regional-GA,Athens,Internal Medicine,1805140C0,21,21,21,21,21,21,21,21,20,20
Georgia,Piedmont Athens Regional-GA,Athens,Transitional,1805999P0,10,5,10,2,10,7,10,6,10,7
Georgia,Piedmont Columbus Regional-GA,Columbus,Family Medicine,1118120C0,12,12,12,12,12,12,10,10,12,12
Georgia,Emergency Medicine,,Internal Medicine,1972140C0,10,7,10,8,10,10,11,11,10,1
Georgia,Emergency Medicine,,Psychiatry,1972400C0,5,5,5,5,5,3,5,5,5,4
Georgia,Emergency Medicine,,Transitional,1972999P0,13,13,13,7,13,10,13,13,13,13
Georgia,Valdosta,,Family Medicine,2292120C0,8,8,,,,,,,,
Georgia,Valdosta,,Internal Medicine,2292140C0,10,10,10,10,8,8,8,8,8,8
Georgia,Valdosta,,Transitional,2292999P0,10,5,10,8,,,,,,
